CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031102943943001EY0F;01/03/2025;9;0,194;0;;R
ES0031102943943001EY0F;01/03/2025;10;1,574;0;;R
ES0031102943943001EY0F;01/03/2025;11;1,47;0;;R
ES0031102943943001EY0F;01/03/2025;12;0;1,042;;R
ES0031102943943001EY0F;01/03/2025;13;0;2,435;;R
ES0031102943943001EY0F;01/03/2025;14;0;2,476;;R
ES0031102943943001EY0F;01/03/2025;15;0;1,718;;R
ES0031102943943001EY0F;01/03/2025;16;0;1,073;;R
ES0031102943943001EY0F;01/03/2025;17;0,18;0;;R
ES0031102943943001EY0F;01/03/2025;18;0,242;0;;R
ES0031102943943001EY0F;01/03/2025;19;0,319;0;;R
ES0031102943943001EY0F;01/03/2025;20;1,805;0;;R
ES0031102943943001EY0F;01/03/2025;21;0,998;0;;R
ES0031102943943001EY0F;01/03/2025;22;0,293;0;;R
ES0031102943943001EY0F;01/03/2025;23;1,219;0;;R
ES0031102943943001EY0F;01/03/2025;24;0,967;0;;R
ES0031102943943001EY0F;02/03/2025;1;0,611;0;;R
ES0031102943943001EY0F;02/03/2025;2;0,276;0;;R
ES0031102943943001EY0F;02/03/2025;3;0,247;0;;R
ES0031102943943001EY0F;02/03/2025;4;0,218;0;;R
ES0031102943943001EY0F;02/03/2025;5;0,196;0;;R
ES0031102943943001EY0F;02/03/2025;6;0,214;0;;R
ES0031102943943001EY0F;02/03/2025;7;0,194;0;;R
ES0031102943943001EY0F;02/03/2025;8;0,209;0;;R
ES0031102943943001EY0F;02/03/2025;9;0,61;0;;R
ES0031102943943001EY0F;02/03/2025;10;0,925;0;;R
ES0031102943943001EY0F;02/03/2025;11;1,764;0;;R
ES0031102943943001EY0F;02/03/2025;12;0;0,183;;R
ES0031102943943001EY0F;02/03/2025;13;0,031;0;;R
ES0031102943943001EY0F;02/03/2025;14;0;0,22;;R
ES0031102943943001EY0F;02/03/2025;15;0;0,139;;R
ES0031102943943001EY0F;02/03/2025;16;0,408;0;;R
ES0031102943943001EY0F;02/03/2025;17;0,166;0;;R
ES0031102943943001EY0F;02/03/2025;18;0,365;0;;R
ES0031102943943001EY0F;02/03/2025;19;0,333;0;;R
ES0031102943943001EY0F;02/03/2025;20;2,887;0;;R
ES0031102943943001EY0F;02/03/2025;21;3,194;0;;R
ES0031102943943001EY0F;02/03/2025;22;1,394;0;;R
ES0031102943943001EY0F;02/03/2025;23;1,159;0;;R
ES0031102943943001EY0F;02/03/2025;24;0,55;0;;R
ES0031102943943001EY0F;03/03/2025;1;0,255;0;;R
ES0031102943943001EY0F;03/03/2025;2;0,249;0;;R
ES0031102943943001EY0F;03/03/2025;3;0,231;0;;R
ES0031102943943001EY0F;03/03/2025;4;0,245;0;;R
ES0031102943943001EY0F;03/03/2025;5;0,242;0;;R
ES0031102943943001EY0F;03/03/2025;6;0,57;0;;R
ES0031102943943001EY0F;03/03/2025;7;0,618;0;;R
ES0031102943943001EY0F;03/03/2025;8;0,254;0;;R
ES0031102943943001EY0F;03/03/2025;9;0,863;0;;R
ES0031102943943001EY0F;03/03/2025;10;1,441;0;;R
ES0031102943943001EY0F;03/03/2025;11;0,815;0;;R
ES0031102943943001EY0F;03/03/2025;12;1,69;0;;R
ES0031102943943001EY0F;03/03/2025;13;1,297;0;;R
ES0031102943943001EY0F;03/03/2025;14;0,813;0;;R
ES0031102943943001EY0F;03/03/2025;15;0;0,086;;R
ES0031102943943001EY0F;03/03/2025;16;0;0,468;;R
ES0031102943943001EY0F;03/03/2025;17;0;0,97;;R
ES0031102943943001EY0F;03/03/2025;18;0;0,215;;R
ES0031102943943001EY0F;03/03/2025;19;0,275;0;;R
ES0031102943943001EY0F;03/03/2025;20;0,456;0;;R
ES0031102943943001EY0F;03/03/2025;21;0,533;0;;R
ES0031102943943001EY0F;03/03/2025;22;0,943;0;;R
ES0031102943943001EY0F;03/03/2025;23;2,541;0;;R
ES0031102943943001EY0F;03/03/2025;24;1,762;0;;R
ES0031102943943001EY0F;04/03/2025;1;0,353;0;;R
ES0031102943943001EY0F;04/03/2025;2;0,277;0;;R
ES0031102943943001EY0F;04/03/2025;3;0,262;0;;R
ES0031102943943001EY0F;04/03/2025;4;0,271;0;;R
ES0031102943943001EY0F;04/03/2025;5;0,252;0;;R
ES0031102943943001EY0F;04/03/2025;6;0,269;0;;R
ES0031102943943001EY0F;04/03/2025;7;0,26;0;;R
ES0031102943943001EY0F;04/03/2025;8;0,287;0;;R
ES0031102943943001EY0F;04/03/2025;9;0,177;0;;R
ES0031102943943001EY0F;04/03/2025;10;0,554;0;;R
ES0031102943943001EY0F;04/03/2025;11;0,198;0;;R
ES0031102943943001EY0F;04/03/2025;12;0,059;0;;R
ES0031102943943001EY0F;04/03/2025;13;2,154;0;;R
ES0031102943943001EY0F;04/03/2025;14;0,187;0;;R
ES0031102943943001EY0F;04/03/2025;15;0;0,686;;R
ES0031102943943001EY0F;04/03/2025;16;0;0,687;;R
ES0031102943943001EY0F;04/03/2025;17;0;0,906;;R
ES0031102943943001EY0F;04/03/2025;18;0;0,499;;R
ES0031102943943001EY0F;04/03/2025;19;0,35;0;;R
ES0031102943943001EY0F;04/03/2025;20;0,665;0;;R
ES0031102943943001EY0F;04/03/2025;21;0,702;0;;R
ES0031102943943001EY0F;04/03/2025;22;1,983;0;;R
ES0031102943943001EY0F;04/03/2025;23;1,669;0;;R
ES0031102943943001EY0F;04/03/2025;24;0,741;0;;R
ES0031102943943001EY0F;05/03/2025;1;0,36;0;;R
ES0031102943943001EY0F;05/03/2025;2;0,256;0;;R
ES0031102943943001EY0F;05/03/2025;3;0,235;0;;R
ES0031102943943001EY0F;05/03/2025;4;0,246;0;;R
ES0031102943943001EY0F;05/03/2025;5;0,226;0;;R
ES0031102943943001EY0F;05/03/2025;6;0,258;0;;R
ES0031102943943001EY0F;05/03/2025;7;0,253;0;;R
ES0031102943943001EY0F;05/03/2025;8;0,31;0;;R
ES0031102943943001EY0F;05/03/2025;9;0,565;0;;R
ES0031102943943001EY0F;05/03/2025;10;1,947;0;;R
ES0031102943943001EY0F;05/03/2025;11;1,813;0;;R
ES0031102943943001EY0F;05/03/2025;12;0,111;0;;R
ES0031102943943001EY0F;05/03/2025;13;0,376;0;;R
ES0031102943943001EY0F;05/03/2025;14;0,305;0;;R
ES0031102943943001EY0F;05/03/2025;15;0,922;0;;R
ES0031102943943001EY0F;05/03/2025;16;0,402;0;;R
ES0031102943943001EY0F;05/03/2025;17;0,094;0;;R
ES0031102943943001EY0F;05/03/2025;18;0,15;0;;R
ES0031102943943001EY0F;05/03/2025;19;0,72;0;;R
ES0031102943943001EY0F;05/03/2025;20;1,362;0;;R
ES0031102943943001EY0F;05/03/2025;21;2,257;0;;R
ES0031102943943001EY0F;05/03/2025;22;1,903;0;;R
ES0031102943943001EY0F;05/03/2025;23;1,136;0;;R
ES0031102943943001EY0F;05/03/2025;24;0,976;0;;R
ES0031102943943001EY0F;06/03/2025;1;0,543;0;;R
ES0031102943943001EY0F;06/03/2025;2;0,263;0;;R
ES0031102943943001EY0F;06/03/2025;3;0,238;0;;R
ES0031102943943001EY0F;06/03/2025;4;0,244;0;;R
ES0031102943943001EY0F;06/03/2025;5;0,221;0;;R
ES0031102943943001EY0F;06/03/2025;6;0,24;0;;R
ES0031102943943001EY0F;06/03/2025;7;0,231;0;;R
ES0031102943943001EY0F;06/03/2025;8;0,233;0;;R
ES0031102943943001EY0F;06/03/2025;9;0,09;0;;R
ES0031102943943001EY0F;06/03/2025;10;0,563;0;;R
ES0031102943943001EY0F;06/03/2025;11;0,097;0;;R
ES0031102943943001EY0F;06/03/2025;12;1,065;0;;R
ES0031102943943001EY0F;06/03/2025;13;0,75;0;;R
ES0031102943943001EY0F;06/03/2025;14;0,516;0;;R
ES0031102943943001EY0F;06/03/2025;15;1,178;0;;R
ES0031102943943001EY0F;06/03/2025;16;1,114;0;;R
ES0031102943943001EY0F;06/03/2025;17;0,619;0;;R
ES0031102943943001EY0F;06/03/2025;18;0,231;0;;R
ES0031102943943001EY0F;06/03/2025;19;2,293;0;;R
ES0031102943943001EY0F;06/03/2025;20;2,695;0;;R
ES0031102943943001EY0F;06/03/2025;21;1,491;0;;R
ES0031102943943001EY0F;06/03/2025;22;1,327;0;;R
ES0031102943943001EY0F;06/03/2025;23;1,979;0;;R
ES0031102943943001EY0F;06/03/2025;24;0,992;0;;R
ES0031102943943001EY0F;07/03/2025;1;0,577;0;;R
ES0031102943943001EY0F;07/03/2025;2;0,324;0;;R
ES0031102943943001EY0F;07/03/2025;3;0,284;0;;R
ES0031102943943001EY0F;07/03/2025;4;0,284;0;;R
ES0031102943943001EY0F;07/03/2025;5;0,268;0;;R
ES0031102943943001EY0F;07/03/2025;6;0,285;0;;R
ES0031102943943001EY0F;07/03/2025;7;0,264;0;;R
ES0031102943943001EY0F;07/03/2025;8;0,279;0;;R
ES0031102943943001EY0F;07/03/2025;9;0,224;0;;R
ES0031102943943001EY0F;07/03/2025;10;1,518;0;;R
ES0031102943943001EY0F;07/03/2025;11;1,114;0;;R
ES0031102943943001EY0F;07/03/2025;12;0;0,506;;R
ES0031102943943001EY0F;07/03/2025;13;0,898;0;;R
ES0031102943943001EY0F;07/03/2025;14;0;0,812;;R
ES0031102943943001EY0F;07/03/2025;15;0;0,186;;R
ES0031102943943001EY0F;07/03/2025;16;0;0,394;;R
ES0031102943943001EY0F;07/03/2025;17;0,001;0;;R
ES0031102943943001EY0F;07/03/2025;18;0;0,062;;R
ES0031102943943001EY0F;07/03/2025;19;0,389;0;;R
ES0031102943943001EY0F;07/03/2025;20;1,419;0;;R
ES0031102943943001EY0F;07/03/2025;21;1,601;0;;R
ES0031102943943001EY0F;07/03/2025;22;0,756;0;;R
ES0031102943943001EY0F;07/03/2025;23;1,091;0;;R
ES0031102943943001EY0F;07/03/2025;24;0,88;0;;R
ES0031102943943001EY0F;08/03/2025;1;0,512;0;;R
ES0031102943943001EY0F;08/03/2025;2;0,31;0;;R
ES0031102943943001EY0F;08/03/2025;3;0,286;0;;R
ES0031102943943001EY0F;08/03/2025;4;0,295;0;;R
ES0031102943943001EY0F;08/03/2025;5;0,28;0;;R
ES0031102943943001EY0F;08/03/2025;6;0,292;0;;R
ES0031102943943001EY0F;08/03/2025;7;0,291;0;;R
ES0031102943943001EY0F;08/03/2025;8;0,283;0;;R
ES0031102943943001EY0F;08/03/2025;9;0,2;0;;R
ES0031102943943001EY0F;08/03/2025;10;0,633;0;;R
ES0031102943943001EY0F;08/03/2025;11;0,998;0;;R
ES0031102943943001EY0F;08/03/2025;12;2,099;0;;R
ES0031102943943001EY0F;08/03/2025;13;0,793;0;;R
ES0031102943943001EY0F;08/03/2025;14;0,551;0;;R
ES0031102943943001EY0F;08/03/2025;15;1,581;0;;R
ES0031102943943001EY0F;08/03/2025;16;0;0,007;;R
ES0031102943943001EY0F;08/03/2025;17;0,003;0;;R
ES0031102943943001EY0F;08/03/2025;18;0;0,446;;R
ES0031102943943001EY0F;08/03/2025;19;0,192;0;;R
ES0031102943943001EY0F;08/03/2025;20;1,376;0;;R
ES0031102943943001EY0F;08/03/2025;21;2,37;0;;R
ES0031102943943001EY0F;08/03/2025;22;1,021;0;;R
ES0031102943943001EY0F;08/03/2025;23;1,327;0;;R
ES0031102943943001EY0F;08/03/2025;24;1,976;0;;R
ES0031102943943001EY0F;09/03/2025;1;1,18;0;;R
ES0031102943943001EY0F;09/03/2025;2;0,884;0;;R
ES0031102943943001EY0F;09/03/2025;3;0,757;0;;R
ES0031102943943001EY0F;09/03/2025;4;0,261;0;;R
ES0031102943943001EY0F;09/03/2025;5;0,272;0;;R
ES0031102943943001EY0F;09/03/2025;6;0,266;0;;R
ES0031102943943001EY0F;09/03/2025;7;0,264;0;;R
ES0031102943943001EY0F;09/03/2025;8;0,266;0;;R
ES0031102943943001EY0F;09/03/2025;9;0,111;0;;R
ES0031102943943001EY0F;09/03/2025;10;0,786;0;;R
ES0031102943943001EY0F;09/03/2025;11;1,339;0;;R
ES0031102943943001EY0F;09/03/2025;12;1,949;0;;R
ES0031102943943001EY0F;09/03/2025;13;1,746;0;;R
ES0031102943943001EY0F;09/03/2025;14;1,213;0;;R
ES0031102943943001EY0F;09/03/2025;15;0,37;0;;R
ES0031102943943001EY0F;09/03/2025;16;0,369;0;;R
ES0031102943943001EY0F;09/03/2025;17;0,901;0;;R
ES0031102943943001EY0F;09/03/2025;18;0,224;0;;R
ES0031102943943001EY0F;09/03/2025;19;0,433;0;;R
ES0031102943943001EY0F;09/03/2025;20;0,335;0;;R
ES0031102943943001EY0F;09/03/2025;21;0,853;0;;R
ES0031102943943001EY0F;09/03/2025;22;3,56;0;;R
ES0031102943943001EY0F;09/03/2025;23;3,022;0;;R
ES0031102943943001EY0F;09/03/2025;24;1,282;0;;R
ES0031102943943001EY0F;10/03/2025;1;0,689;0;;R
ES0031102943943001EY0F;10/03/2025;2;0,688;0;;R
ES0031102943943001EY0F;10/03/2025;3;0,81;0;;R
ES0031102943943001EY0F;10/03/2025;4;0,308;0;;R
ES0031102943943001EY0F;10/03/2025;5;0,301;0;;R
ES0031102943943001EY0F;10/03/2025;6;0,268;0;;R
ES0031102943943001EY0F;10/03/2025;7;0,349;0;;R
ES0031102943943001EY0F;10/03/2025;8;0,453;0;;R
ES0031102943943001EY0F;10/03/2025;9;2,501;0;;R
ES0031102943943001EY0F;10/03/2025;10;2,171;0;;R
ES0031102943943001EY0F;10/03/2025;11;2,259;0;;R
ES0031102943943001EY0F;10/03/2025;12;0;0,24;;R
ES0031102943943001EY0F;10/03/2025;13;0;0,457;;R
ES0031102943943001EY0F;10/03/2025;14;0;0,353;;R
ES0031102943943001EY0F;10/03/2025;15;1,278;0;;R
ES0031102943943001EY0F;10/03/2025;16;0,429;0;;R
ES0031102943943001EY0F;10/03/2025;17;0;0,286;;R
ES0031102943943001EY0F;10/03/2025;18;0;0,665;;R
ES0031102943943001EY0F;10/03/2025;19;0,981;0;;R
ES0031102943943001EY0F;10/03/2025;20;3,307;0;;R
ES0031102943943001EY0F;10/03/2025;21;2,372;0;;R
ES0031102943943001EY0F;10/03/2025;22;1,835;0;;R
ES0031102943943001EY0F;10/03/2025;23;3,041;0;;R
ES0031102943943001EY0F;10/03/2025;24;1,074;0;;R
ES0031102943943001EY0F;11/03/2025;1;0,281;0;;R
ES0031102943943001EY0F;11/03/2025;2;0,206;0;;R
ES0031102943943001EY0F;11/03/2025;3;0,228;0;;R
ES0031102943943001EY0F;11/03/2025;4;0,208;0;;R
ES0031102943943001EY0F;11/03/2025;5;0,211;0;;R
ES0031102943943001EY0F;11/03/2025;6;0,212;0;;R
ES0031102943943001EY0F;11/03/2025;7;0,205;0;;R
ES0031102943943001EY0F;11/03/2025;8;0,223;0;;R
ES0031102943943001EY0F;11/03/2025;9;1,372;0;;R
ES0031102943943001EY0F;11/03/2025;10;1,674;0;;R
ES0031102943943001EY0F;11/03/2025;11;0,084;0;;R
ES0031102943943001EY0F;11/03/2025;12;0;0,896;;R
ES0031102943943001EY0F;11/03/2025;13;0;2,136;;R
ES0031102943943001EY0F;11/03/2025;14;0;2,136;;R
ES0031102943943001EY0F;11/03/2025;15;0;1,755;;R
ES0031102943943001EY0F;11/03/2025;16;0;1,764;;R
ES0031102943943001EY0F;11/03/2025;17;0;1,441;;R
ES0031102943943001EY0F;11/03/2025;18;0;1,039;;R
ES0031102943943001EY0F;11/03/2025;19;0;0,029;;R
ES0031102943943001EY0F;11/03/2025;20;0,5;0;;R
ES0031102943943001EY0F;11/03/2025;21;0,461;0;;R
ES0031102943943001EY0F;11/03/2025;22;1,116;0;;R
ES0031102943943001EY0F;11/03/2025;23;1,954;0;;R
ES0031102943943001EY0F;11/03/2025;24;1,386;0;;R
ES0031102943943001EY0F;12/03/2025;1;0,785;0;;R
ES0031102943943001EY0F;12/03/2025;2;0,223;0;;R
ES0031102943943001EY0F;12/03/2025;3;0,213;0;;R
ES0031102943943001EY0F;12/03/2025;4;0,225;0;;R
ES0031102943943001EY0F;12/03/2025;5;0,196;0;;R
ES0031102943943001EY0F;12/03/2025;6;0,222;0;;R
ES0031102943943001EY0F;12/03/2025;7;0,196;0;;R
ES0031102943943001EY0F;12/03/2025;8;0,193;0;;R
ES0031102943943001EY0F;12/03/2025;9;0,145;0;;R
ES0031102943943001EY0F;12/03/2025;10;0,747;0;;R
ES0031102943943001EY0F;12/03/2025;11;2,462;0;;R
ES0031102943943001EY0F;12/03/2025;12;0,296;0;;R
ES0031102943943001EY0F;12/03/2025;13;0;1,285;;R
ES0031102943943001EY0F;12/03/2025;14;0;1,259;;R
ES0031102943943001EY0F;12/03/2025;15;0;0,032;;R
ES0031102943943001EY0F;12/03/2025;16;0;0,011;;R
ES0031102943943001EY0F;12/03/2025;17;0,098;0;;R
ES0031102943943001EY0F;12/03/2025;18;0,001;0;;R
ES0031102943943001EY0F;12/03/2025;19;0,371;0;;R
ES0031102943943001EY0F;12/03/2025;20;0,497;0;;R
ES0031102943943001EY0F;12/03/2025;21;0,625;0;;R
ES0031102943943001EY0F;12/03/2025;22;0,465;0;;R
ES0031102943943001EY0F;12/03/2025;23;2,454;0;;R
ES0031102943943001EY0F;12/03/2025;24;1,783;0;;R
ES0031102943943001EY0F;13/03/2025;1;0,92;0;;R
ES0031102943943001EY0F;13/03/2025;2;0,934;0;;R
ES0031102943943001EY0F;13/03/2025;3;0,564;0;;R
ES0031102943943001EY0F;13/03/2025;4;0,572;0;;R
ES0031102943943001EY0F;13/03/2025;5;0,28;0;;R
ES0031102943943001EY0F;13/03/2025;6;0,279;0;;R
ES0031102943943001EY0F;13/03/2025;7;0,797;0;;R
ES0031102943943001EY0F;13/03/2025;8;1,679;0;;R
ES0031102943943001EY0F;13/03/2025;9;2,541;0;;R
ES0031102943943001EY0F;13/03/2025;10;1,107;0;;R
ES0031102943943001EY0F;13/03/2025;11;0,414;0;;R
ES0031102943943001EY0F;13/03/2025;12;0;0,426;;R
ES0031102943943001EY0F;13/03/2025;13;0;1,202;;R
ES0031102943943001EY0F;13/03/2025;14;0;0,864;;R
ES0031102943943001EY0F;13/03/2025;15;0;0,477;;R
ES0031102943943001EY0F;13/03/2025;16;0;0,915;;R
ES0031102943943001EY0F;13/03/2025;17;0;0,833;;R
ES0031102943943001EY0F;13/03/2025;18;0;0,361;;R
ES0031102943943001EY0F;13/03/2025;19;0,587;0;;R
ES0031102943943001EY0F;13/03/2025;20;1,169;0;;R
ES0031102943943001EY0F;13/03/2025;21;1,041;0;;R
ES0031102943943001EY0F;13/03/2025;22;1,011;0;;R
ES0031102943943001EY0F;13/03/2025;23;2,805;0;;R
ES0031102943943001EY0F;13/03/2025;24;1,729;0;;R
ES0031102943943001EY0F;14/03/2025;1;0,486;0;;R
ES0031102943943001EY0F;14/03/2025;2;0,829;0;;R
ES0031102943943001EY0F;14/03/2025;3;0,682;0;;R
ES0031102943943001EY0F;14/03/2025;4;0,454;0;;R
ES0031102943943001EY0F;14/03/2025;5;0,213;0;;R
ES0031102943943001EY0F;14/03/2025;6;0,206;0;;R
ES0031102943943001EY0F;14/03/2025;7;0,203;0;;R
ES0031102943943001EY0F;14/03/2025;8;0,409;0;;R
ES0031102943943001EY0F;14/03/2025;9;3;0;;R
ES0031102943943001EY0F;14/03/2025;10;0,455;0;;R
ES0031102943943001EY0F;14/03/2025;11;0;1,041;;R
ES0031102943943001EY0F;14/03/2025;12;0,129;0;;R
ES0031102943943001EY0F;14/03/2025;13;0;1,491;;R
ES0031102943943001EY0F;14/03/2025;14;0,3;0;;R
ES0031102943943001EY0F;14/03/2025;15;1,005;0;;R
ES0031102943943001EY0F;14/03/2025;16;0;0,694;;R
ES0031102943943001EY0F;14/03/2025;17;0;0,994;;R
ES0031102943943001EY0F;14/03/2025;18;0;0,364;;R
ES0031102943943001EY0F;14/03/2025;19;0,267;0;;R
ES0031102943943001EY0F;14/03/2025;20;1,716;0;;R
ES0031102943943001EY0F;14/03/2025;21;1,209;0;;R
ES0031102943943001EY0F;14/03/2025;22;0,475;0;;R
ES0031102943943001EY0F;14/03/2025;23;0,764;0;;R
ES0031102943943001EY0F;14/03/2025;24;0,442;0;;R
ES0031102943943001EY0F;15/03/2025;1;0,362;0;;R
ES0031102943943001EY0F;15/03/2025;2;0,228;0;;R
ES0031102943943001EY0F;15/03/2025;3;0,244;0;;R
ES0031102943943001EY0F;15/03/2025;4;0,223;0;;R
ES0031102943943001EY0F;15/03/2025;5;0,24;0;;R
ES0031102943943001EY0F;15/03/2025;6;0,224;0;;R
ES0031102943943001EY0F;15/03/2025;7;0,237;0;;R
ES0031102943943001EY0F;15/03/2025;8;0,216;0;;R
ES0031102943943001EY0F;15/03/2025;9;0;0,333;;R
ES0031102943943001EY0F;15/03/2025;10;0;0,106;;R
ES0031102943943001EY0F;15/03/2025;11;0;0,81;;R
ES0031102943943001EY0F;15/03/2025;12;0;1,077;;R
ES0031102943943001EY0F;15/03/2025;13;0;1,447;;R
ES0031102943943001EY0F;15/03/2025;14;0;0,987;;R
ES0031102943943001EY0F;15/03/2025;15;0;0,221;;R
ES0031102943943001EY0F;15/03/2025;16;0,23;0;;R
ES0031102943943001EY0F;15/03/2025;17;0,422;0;;R
ES0031102943943001EY0F;15/03/2025;18;0,319;0;;R
ES0031102943943001EY0F;15/03/2025;19;0,163;0;;R
ES0031102943943001EY0F;15/03/2025;20;0,459;0;;R
ES0031102943943001EY0F;15/03/2025;21;0,454;0;;R
ES0031102943943001EY0F;15/03/2025;22;1,683;0;;R
ES0031102943943001EY0F;15/03/2025;23;1,916;0;;R
ES0031102943943001EY0F;15/03/2025;24;1,108;0;;R
ES0031102943943001EY0F;16/03/2025;1;0,722;0;;R
ES0031102943943001EY0F;16/03/2025;2;0,308;0;;R
ES0031102943943001EY0F;16/03/2025;3;0,271;0;;R
ES0031102943943001EY0F;16/03/2025;4;0,269;0;;R
ES0031102943943001EY0F;16/03/2025;5;0,262;0;;R
ES0031102943943001EY0F;16/03/2025;6;0,268;0;;R
ES0031102943943001EY0F;16/03/2025;7;0,255;0;;R
ES0031102943943001EY0F;16/03/2025;8;0,255;0;;R
ES0031102943943001EY0F;16/03/2025;9;0,122;0;;R
ES0031102943943001EY0F;16/03/2025;10;0;0,554;;R
ES0031102943943001EY0F;16/03/2025;11;0,371;0;;R
ES0031102943943001EY0F;16/03/2025;12;0;0,07;;R
ES0031102943943001EY0F;16/03/2025;13;0;0,627;;R
ES0031102943943001EY0F;16/03/2025;14;0;0,683;;R
ES0031102943943001EY0F;16/03/2025;15;0,925;0;;R
ES0031102943943001EY0F;16/03/2025;16;0,391;0;;R
ES0031102943943001EY0F;16/03/2025;17;0,308;0;;R
ES0031102943943001EY0F;16/03/2025;18;0,326;0;;R
ES0031102943943001EY0F;16/03/2025;19;0,319;0;;R
ES0031102943943001EY0F;16/03/2025;20;0,396;0;;R
ES0031102943943001EY0F;16/03/2025;21;0,958;0;;R
ES0031102943943001EY0F;16/03/2025;22;1,758;0;;R
ES0031102943943001EY0F;16/03/2025;23;1,703;0;;R
ES0031102943943001EY0F;16/03/2025;24;1,669;0;;R
ES0031102943943001EY0F;17/03/2025;1;1,083;0;;R
ES0031102943943001EY0F;17/03/2025;2;0,271;0;;R
ES0031102943943001EY0F;17/03/2025;3;0,219;0;;R
ES0031102943943001EY0F;17/03/2025;4;0,23;0;;R
ES0031102943943001EY0F;17/03/2025;5;0,204;0;;R
ES0031102943943001EY0F;17/03/2025;6;0,213;0;;R
ES0031102943943001EY0F;17/03/2025;7;0,216;0;;R
ES0031102943943001EY0F;17/03/2025;8;0,197;0;;R
ES0031102943943001EY0F;17/03/2025;9;0,791;0;;R
ES0031102943943001EY0F;17/03/2025;10;1,983;0;;R
ES0031102943943001EY0F;17/03/2025;11;1,465;0;;R
ES0031102943943001EY0F;17/03/2025;12;0,13;0;;R
ES0031102943943001EY0F;17/03/2025;13;0,06;0;;R
ES0031102943943001EY0F;17/03/2025;14;0;0,235;;R
ES0031102943943001EY0F;17/03/2025;15;0,277;0;;R
ES0031102943943001EY0F;17/03/2025;16;0,944;0;;R
ES0031102943943001EY0F;17/03/2025;17;0,491;0;;R
ES0031102943943001EY0F;17/03/2025;18;0,12;0;;R
ES0031102943943001EY0F;17/03/2025;19;0,284;0;;R
ES0031102943943001EY0F;17/03/2025;20;0,48;0;;R
ES0031102943943001EY0F;17/03/2025;21;0,604;0;;R
ES0031102943943001EY0F;17/03/2025;22;0,711;0;;R
ES0031102943943001EY0F;17/03/2025;23;2,651;0;;R
ES0031102943943001EY0F;17/03/2025;24;1,52;0;;R
ES0031102943943001EY0F;18/03/2025;1;1,011;0;;R
ES0031102943943001EY0F;18/03/2025;2;0,879;0;;R
ES0031102943943001EY0F;18/03/2025;3;0,814;0;;R
ES0031102943943001EY0F;18/03/2025;4;0,286;0;;R
ES0031102943943001EY0F;18/03/2025;5;0,291;0;;R
ES0031102943943001EY0F;18/03/2025;6;0,274;0;;R
ES0031102943943001EY0F;18/03/2025;7;0,29;0;;R
ES0031102943943001EY0F;18/03/2025;8;0,266;0;;R
ES0031102943943001EY0F;18/03/2025;9;0,109;0;;R
ES0031102943943001EY0F;18/03/2025;10;0,708;0;;R
ES0031102943943001EY0F;18/03/2025;11;0,035;0;;R
ES0031102943943001EY0F;18/03/2025;12;0;1,045;;R
ES0031102943943001EY0F;18/03/2025;13;0;1,966;;R
ES0031102943943001EY0F;18/03/2025;14;0;2,341;;R
ES0031102943943001EY0F;18/03/2025;15;0,069;0;;R
ES0031102943943001EY0F;18/03/2025;16;0;1,47;;R
ES0031102943943001EY0F;18/03/2025;17;0;0,78;;R
ES0031102943943001EY0F;18/03/2025;18;0;0,157;;R
ES0031102943943001EY0F;18/03/2025;19;0,294;0;;R
ES0031102943943001EY0F;18/03/2025;20;0,418;0;;R
ES0031102943943001EY0F;18/03/2025;21;0,841;0;;R
ES0031102943943001EY0F;18/03/2025;22;1,089;0;;R
ES0031102943943001EY0F;18/03/2025;23;1,089;0;;R
ES0031102943943001EY0F;18/03/2025;24;1,795;0;;R
ES0031102943943001EY0F;19/03/2025;1;0,736;0;;R
ES0031102943943001EY0F;19/03/2025;2;0,577;0;;R
ES0031102943943001EY0F;19/03/2025;3;0,738;0;;R
ES0031102943943001EY0F;19/03/2025;4;0,224;0;;R
ES0031102943943001EY0F;19/03/2025;5;0,221;0;;R
ES0031102943943001EY0F;19/03/2025;6;0,209;0;;R
ES0031102943943001EY0F;19/03/2025;7;0,218;0;;R
ES0031102943943001EY0F;19/03/2025;8;0,172;0;;R
ES0031102943943001EY0F;19/03/2025;9;0;0,09;;R
ES0031102943943001EY0F;19/03/2025;10;0,525;0;;R
ES0031102943943001EY0F;19/03/2025;11;0,212;0;;R
ES0031102943943001EY0F;19/03/2025;12;0;0,418;;R
ES0031102943943001EY0F;19/03/2025;13;0;0,314;;R
ES0031102943943001EY0F;19/03/2025;14;0;0,545;;R
ES0031102943943001EY0F;19/03/2025;15;0;0,922;;R
ES0031102943943001EY0F;19/03/2025;16;0;1,771;;R
ES0031102943943001EY0F;19/03/2025;17;0;1,307;;R
ES0031102943943001EY0F;19/03/2025;18;0;0,657;;R
ES0031102943943001EY0F;19/03/2025;19;0,136;0;;R
ES0031102943943001EY0F;19/03/2025;20;0,53;0;;R
ES0031102943943001EY0F;19/03/2025;21;0,497;0;;R
ES0031102943943001EY0F;19/03/2025;22;2,032;0;;R
ES0031102943943001EY0F;19/03/2025;23;2;0;;R
ES0031102943943001EY0F;19/03/2025;24;1,522;0;;R
ES0031102943943001EY0F;20/03/2025;1;0,563;0;;R
